ID ;Administracion;ID Colegio;Colegio;Cant de estudiantes;Promedio PSU;Promedio NEM
2;Particular Subvencionado;989;Abraham Lincoln School;38;525,6818182;5,882368414
2;Particular Subvencionado;990;Liceo María Auxiliadora (IQUIQUE);105;556,9277778;5,864000007
2;Particular Subvencionado;991;Liceo Superior Gabriela Mistral;10;455,3333333;5,134999943
2;Particular Subvencionado;992;Colegio North College;41;538,1842105;5,629999998
2;Particular Subvencionado;993;Liceo Particular Mixto Escasce;27;437,025;5,401111126
2;Particular Subvencionado;994;Liceo Academia Iquique;289;611,0972222;6,196597237
2;Particular Subvencionado;995;Colegio Adventista de Iquique;76;470,6;5,62026315
2;Particular Subvencionado;996;Liceo Atenea;40;455,4736842;5,512750018
2;Particular Subvencionado;997;Colegio Iquique Young School;43;458,1153846;5,669534883
2;Particular Subvencionado;998;Colegio Sagrada Familia (TOCOPILLA);105;508,2765957;5,65304763
2;Particular Subvencionado;999;Colegio Adventista de Calama;97;489,7921348;5,616494852
2;Particular Subvencionado;1000;Fundación Educacional Colegio Nuestra Señora de Ayquina;84;537,974359;5,884642868
2;Particular Subvencionado;1001;COLEGIO  EJERCITO DE SALVACION;49;475,712766;5,539166689
2;Particular Subvencionado;1002;Instituto Obispo Silva Lezaeta;149;551,673913;5,553489941
2;Particular Subvencionado;1003;Colegio Evangelico José Lancaster;26;452;5,336153874
2;Particular Subvencionado;1004;Liceo Experimental Artístico-Aplicación;138;501,5082645;5,459124095
2;Particular Subvencionado;1005;Colegio Santa Teresita (ANTOFAGASTA);47;612,6976744;5,877391318
2;Particular Subvencionado;1006;Escuela Particular Adventista (ANTOFAGASTA);86;501,025641;5,75151164
2;Particular Subvencionado;1007;Colegio Inglés San José;212;603,3962766;5,654028438
2;Particular Subvencionado;1008;Colegio Santa Emilia;82;520,7928571;5,633292704
2;Particular Subvencionado;1009;Colegio Corazón de María (ANTOFAGASTA);94;544,0294118;5,805851069
2;Particular Subvencionado;1010;Colegio Eagle School;102;529,1043956;5,523663403
2;Particular Subvencionado;1011;Liceo Diego de Almeida;142;497,553719;5,732253541
2;Particular Subvencionado;1012;Liceo Católico Atacama;218;551,7367021;5,625183495
2;Particular Subvencionado;1013;Liceo Politécnico Belén;95;464,2073171;5,482526322
2;Particular Subvencionado;1014;Liceo Sagrado Corazón;69;481,7142857;5,521449276
2;Particular Subvencionado;1015;Colegio Adventista de Copiapó;85;486,1987179;5,895833356
2;Particular Subvencionado;1016;Escuela Técnico Profesional;403;570,3640227;5,559278615
2;Particular Subvencionado;1017;Colegio Parroquial Padre Negro;92;467,6607143;5,518586957
2;Particular Subvencionado;1018;Liceo Santa Marta (VALLENAR);122;555,3918919;5,781900867
2;Particular Subvencionado;1019;Liceo San Francisco (VALLENAR);137;531,4645669;5,804233589
2;Particular Subvencionado;1020;Colegio Particular Adventista Maranata;89;525,1688312;5,620454555
2;Particular Subvencionado;1021;Colegio San Francisco Coll;71;520,2826087;5,670281699
2;Particular Subvencionado;1022;Colegio San Antonio (LA SERENA);50;533,7083333;5,625000057
2;Particular Subvencionado;1023;Colegio Elena Bettini (LA SERENA);56;536,3942308;5,82142858
2;Particular Subvencionado;1024;Escuela Particular Teresa Videla de González;87;556,7272727;5,742988477
2;Particular Subvencionado;1025;ESCUELA  INDUSTRIAL SALESIANA SAN RAMON;206;469,010989;5,452975615
2;Particular Subvencionado;1026;Colegio Providencia (LA SERENA);267;456,2444444;5,68921349
2;Particular Subvencionado;1027;Colegio Julia de la Barra Campos;1;474;5,079999924
2;Particular Subvencionado;1028;Colegio Seminario Conciliar;177;580,5308642;5,594915266
2;Particular Subvencionado;1029;Colegio Gerónimo Rendic;195;629,5473373;5,831948733
2;Particular Subvencionado;1030;Escuela Experimental de Música Jorge Peña Hen;76;560,5955882;5,831052655
2;Particular Subvencionado;1031;Colegio Andrés Bello (LA SERENA);148;590,1478873;5,62500001
2;Particular Subvencionado;1032;Colegio Sagrados Corazones;79;603,8767123;5,683164548
2;Particular Subvencionado;1033;Colegio Santo Domingo (LA SERENA);15;557;5,920000013
2;Particular Subvencionado;1034;Colegio Particular San José (LA SERENA);127;545,3086957;5,505079391
2;Particular Subvencionado;1035;Colegio Bernardo O'Higgins (COQUIMBO);194;454,14;5,447835057
2;Particular Subvencionado;1036;Colegio Manuel Montt (COQUIMBO);29;476,5344828;5,514137926
2;Particular Subvencionado;1037;Colegio Santa Marta (COQUIMBO);102;543,6968085;5,603137236
2;Particular Subvencionado;1038;Colegio Particular Gabriela Mistral (COQUIMBO);89;519,5802469;5,640898887
2;Particular Subvencionado;1039;Colegio Parroquial de Andacollo;38;461,1216216;5,641842127
2;Particular Subvencionado;1040;Colegio Antonio Varas;98;512,0326087;5,812268046
2;Particular Subvencionado;1041;Colegio San Juan Bautista;70;542,8548387;5,84285717
2;Particular Subvencionado;1042;Colegio Santa María Eufrasia;142;527,4846154;5,742183111
2;Particular Subvencionado;1043;Colegio La Providencia (OVALLE);232;453,3900524;5,454956906
2;Particular Subvencionado;1044;Colegio San Viator (OVALLE);142;598,9090909;5,72366198
2;Particular Subvencionado;1045;Colegio Santa Teresa (ILLAPEL);96;555,5842697;5,592395852
2;Particular Subvencionado;1046;Liceo Particular Luis Alberto Vera;57;421,3627451;5,689649113
2;Particular Subvencionado;1047;Colegio Particular San Francisco de Asís (SALAMANCA);90;497,1369048;5,693444453
2;Particular Subvencionado;1048;Colegio Particular Santa María (LA LIGUA);43;529,7317073;5,931627883
2;Particular Subvencionado;1049;COL. CATOLICO  PDTE.MANUEL MONTT;33;467,05;5,933939385
2;Particular Subvencionado;1050;Colegio Parroquial Francisco Didier;31;529,1153846;5,872580651
2;Particular Subvencionado;1051;Liceo Particular Mixto Los Andes;236;464,8119048;5,523771195
2;Particular Subvencionado;1052;Colegio María Auxiliadora (LOS ANDES);127;549,9008621;5,882677161
2;Particular Subvencionado;1053;Colegio María Montessori (LOS ANDES);28;542,0740741;5,993928603
2;Particular Subvencionado;1054;Instituto Agrícola Pascual Baburizza;51;455,0697674;5,467058818
2;Particular Subvencionado;1055;Liceo Parroquial Teresita de Los Andes;30;485,2586207;5,415999985
2;Particular Subvencionado;1056;Colegio Assunta Pallota;53;415,7906977;5,710566026
2;Particular Subvencionado;1057;Colegio Santa Juana de Arco;73;555,4142857;5,944246593
2;Particular Subvencionado;1058;Colegio José Agustín Gómez;51;597,3333333;6,013529404
2;Particular Subvencionado;1059;Colegio Particular Pumanque;64;553,575;5,711093761
2;Particular Subvencionado;1060;Colegio Santa María de Aconcagua;64;437;5,649062477
2;Particular Subvencionado;1061;Liceo Menesiano Sagrado Corazón;37;446,5806452;5,392972933
2;Particular Subvencionado;1062;Colegio Salvador González;11;392,9285714;5,604444504
2;Particular Subvencionado;1063;Colegio Particular California;36;438,8448276;5,545000023
2;Particular Subvencionado;1064;Escuela Agrícola Salesiana F. Huidobro;27;425,6578947;5,382963022
2;Particular Subvencionado;1065;Liceo Comercial Particular;43;446,3205128;5,844186073
2;Particular Subvencionado;1066;Colegio Francisco de Miranda (QUILLOTA);160;580,3551724;5,759250015
2;Particular Subvencionado;1067;Colegio Niño Jesús de Praga (QUILLOTA);76;554,2905405;5,668289492
2;Particular Subvencionado;1068;Colegio San Pedro Nolasco de Quillota;96;506,4597701;5,55854168
2;Particular Subvencionado;1069;Escuela Particular Industrial E. Bertelsen Temple;171;492,9870968;5,29935672
2;Particular Subvencionado;1070;Colegio San Luis (QUILLOTA) (1400);42;442,8870968;5,194285711
2;Particular Subvencionado;1071;Colegio Inglés de Quillota;85;467,0789474;5,366785736
2;Particular Subvencionado;1072;Liceo San Isidro;46;471,8372093;5,564444447
2;Particular Subvencionado;1073;Liceo Particular San José;130;500,8193277;5,606846156
2;Particular Subvencionado;1074;Colegio Teresa Brown de Ariztía;84;503,8506494;5,664999996
2;Particular Subvencionado;1075;Liceo Felipe Cortés;151;413,7738095;5,493333356
2;Particular Subvencionado;1076;Colegio Santa Isabel (NOGALES);31;523,2741935;5,573548409
2;Particular Subvencionado;1077;Colegio de la Santa Cruz;57;512,4642857;5,818421054
2;Particular Subvencionado;1078;Colegio Inglés Religiosas Pasionistas (LIMACHE);34;531,5909091;5,69852944
2;Particular Subvencionado;1079;Colegio Limache College;102;506,7052632;5,442843152
2;Particular Subvencionado;1080;Colegio Particular Ignacio Carrera Pinto;91;455,4197531;5,537142879
2;Particular Subvencionado;1081;Liceo Santa Teresa;71;494,9850746;5,497323923
2;Particular Subvencionado;1082;Colegio Presbiteriano David Trumbull;47;591,3953488;5,863617065
2;Particular Subvencionado;1083;Liceo Juana Ross de Edwards;111;580,0459184;5,848558559
2;Particular Subvencionado;1084;Colegio Luterano Concordia (VALPARAISO);55;531,3;5,367777798
2;Particular Subvencionado;1085;Colegio Nocturno Rubén Castro;57;428,8;5,433999989
2;Particular Subvencionado;1086;Liceo Coeducacional la Igualdad;98;504,1329787;5,557916686
2;Particular Subvencionado;1087;Colegio Carlos Cousiño;170;529,9253247;5,641250026
2;Particular Subvencionado;1088;Colegio María Auxiliadora (VALPARAISO);118;522,8657407;5,865847474
2;Particular Subvencionado;1089;Colegio Ntra. Señora de la Misericordia;37;492,328125;5,931081089
2;Particular Subvencionado;1090;Colegio Salesiano Valparaíso;329;519,6496711;5,553221891
2;Particular Subvencionado;1091;Colegio San Damián de Molokai;35;459,3939394;5,230571461
2;Particular Subvencionado;1092;Escuela Particular San Luis (VALPARAISO);23;405,0263158;5,118260881
2;Particular Subvencionado;1093;Colegio Patrocinio San José;6;402,2;5,615000089
2;Particular Subvencionado;1094;Colegio Leonardo Murialdo;102;531,1052632;5,633921581
2;Particular Subvencionado;1095;Colegio Teresita de Lisieux;39;453,3;5,335641017
2;Particular Subvencionado;1096;Colegio Alberto Hurtado Segundo;57;452,3;5,33017545
2;Particular Subvencionado;1097;Colegio Dabruna;10;436,5;5,364000034
2;Particular Subvencionado;1098;Colegio Particular Junior School 2;35;458,3709677;5,366285733
2;Particular Subvencionado;1099;Colegio Inmaculada Concepción Ntra. Señora de Lourdes;35;542,0625;5,815999985
2;Particular Subvencionado;1100;Colegio Agustín Edwards;63;501,2704918;5,739999975
2;Particular Subvencionado;1101;Colegio San Vicente;52;532,7717391;5,646153844
2;Particular Subvencionado;1102;Colegio Rubén Castro-Diurno;100;641,0955056;6,031299982
2;Particular Subvencionado;1103;Liceo Parroquial San Antonio;164;602,3202614;5,736748473
2;Particular Subvencionado;1104;Liceo Nuestra Señora de la Paz;75;534,4285714;5,702933331
2;Particular Subvencionado;1105;Escuela de Tripulantes y Portuaria de Valparaíso;97;463,1219512;5,586185573
2;Particular Subvencionado;1106;Liceo Santa Teresa de Los Andes;56;505,5;5,686785698
2;Particular Subvencionado;1107;Colegio San Agustín (VIÑA DEL MAR);50;478,326087;5,395200024
2;Particular Subvencionado;1108;Colegio Parroquial Santa María Goretti;74;503,0588235;5,611486506
2;Particular Subvencionado;1109;Liceo Vespertino Juan XXIII;1;472;6,130000114
2;Particular Subvencionado;1110;Instituto Comercial Ntra. Señora de Lourdes;1;545;5,730000019
2;Particular Subvencionado;1111;Liceo José Cortés Brown;190;596,874269;5,744787239
2;Particular Subvencionado;1112;COLEGIO EXCMO.  CARDENAL RAUL SILVA HENRIQUEZ;95;505,0659341;5,409052633
2;Particular Subvencionado;1113;Colegio Inmaculada de Lourdes;59;532,3214286;5,660677966
2;Particular Subvencionado;1114;Colegio Ana María Janer;126;540,625;5,629840023
2;Particular Subvencionado;1115;Colegio Claudio Matte;90;466;5,467000018
2;Particular Subvencionado;1116;Colegio Aconcagua;294;569,5722222;5,732278913
2;Particular Subvencionado;1117;Colegio Friendly High School;45;518,5232558;5,678666708
2;Particular Subvencionado;1118;Colegio Rayén Caven;36;565,6515152;5,977777772
2;Particular Subvencionado;1119;Colegio Inglés San Patricio;10;531,1875;5,511000013
2;Particular Subvencionado;1120;Colegio San Ignacio (VIÑA DEL MAR);78;572,5362319;5,647692362
2;Particular Subvencionado;1121;Colegio María Auxiliadora (VIÑA DEL MAR);77;551,9;5,819870138
2;Particular Subvencionado;1122;Colegio Don Orione (QUINTERO);166;496,3566667;5,721325306
2;Particular Subvencionado;1123;Colegio Santa Filomena (QUINTERO);59;532,0392157;5,8847458
2;Particular Subvencionado;1124;Colegio Inglés (QUINTERO);129;455,233945;5,613798467
2;Particular Subvencionado;1125;Liceo de Niñas Javiera Carrera;50;475,5444444;5,519400024
2;Particular Subvencionado;1126;Colegio Liahona (QUILPUE);172;552,7563291;5,713859642
2;Particular Subvencionado;1127;Colegio CREP;58;509,0363636;5,595172422
2;Particular Subvencionado;1128;Liceo Rodrigo de Araya;1;;5,329999924
2;Particular Subvencionado;1129;LICEO  JUAN XXIII  EL BELLOTO;6;592,9;5,834999959
2;Particular Subvencionado;1130;Colegio Los Leones de Quilpué;40;491;5,415999985
2;Particular Subvencionado;1131;Colegio H. F. Camilo Henríquez;59;592,1923077;5,919830508
2;Particular Subvencionado;1132;Colegio Adventista (QUILPUE);1;;6,25
2;Particular Subvencionado;1133;Colegio Cristiano de Quilpué;117;536,8954545;5,544871807
2;Particular Subvencionado;1134;Colegio Esperanza (QUILPUE);143;540,4023438;5,723286745
2;Particular Subvencionado;1135;Colegio El Belloto;93;498,3352273;5,501935456
2;Particular Subvencionado;1136;Colegio Nacional (VILLA ALEMANA);178;566,0184049;5,777528085
2;Particular Subvencionado;1137;Colegio Particular Jean Piaget;47;514,1707317;5,324680846
2;Particular Subvencionado;1138;Colegio Nuevo Chileno Británico;25;491,2380952;5,479999981
2;Particular Subvencionado;1139;Colegio Particular Julio Montt Salamanca;33;454,4516129;5,656363632
2;Particular Subvencionado;1140;Liceo Nacional de Llo Lleo;87;494,1204819;5,719425273
2;Particular Subvencionado;1141;Liceo Santa Teresita de Llolleo;53;533,40625;5,652830223
2;Particular Subvencionado;1142;Instituto del Puerto de San Antonio;111;598,1941748;5,72684685
2;Particular Subvencionado;1143;Instituto Ercilla;36;449,4516129;5,281666676
2;Particular Subvencionado;1144;Escuela Industrial San Antonio;157;425,6944444;5,3835032
2;Particular Subvencionado;1145;Liceo Gabriela Mistral (SAN ANTONIO);61;573,9824561;5,884754118
2;Particular Subvencionado;1146;Colegio Particular Sara Cruchaga;36;488,530303;5,631944458
2;Particular Subvencionado;1147;Colegio Sagrada Familia (SAN ANTONIO);47;459,2934783;5,841489386
2;Particular Subvencionado;1148;Colegio Fund. Educacional Fernández León;63;589,4098361;5,946349205
2;Particular Subvencionado;1149;Colegio Nuestra Señora de Pompeya;38;472,359375;5,467894755
2;Particular Subvencionado;1150;Colegio Providencia (SAN ANTONIO);23;451,8809524;5,609130465
2;Particular Subvencionado;1151;Colegio El Retiro;22;519,2894737;5,824090914
2;Particular Subvencionado;1152;Escuela Particular N. 33 María Konig;8;398,6666667;5,223749936
2;Particular Subvencionado;1153;Colegio Teresa de Los Andes-Algarrobo;48;503,4230769;5,630208373
2;Particular Subvencionado;1154;Colegio Sto. Domingo Helen Lee Lassen;29;483,3965517;5,572413856
2;Particular Subvencionado;1155;Instituto Sagrado Corazón (RANCAGUA);80;587,2972973;6,136375004
2;Particular Subvencionado;1156;Colegio Particular Santa María Goretti;48;468,9318182;5,547708323
2;Particular Subvencionado;1157;Colegio Cuisenaire;95;438,8058824;5,55478726
2;Particular Subvencionado;1158;Colegio Particular Gabriela Mistral (RANCAGUA);83;487,7371795;5,39096387
2;Particular Subvencionado;1159;Colegio Niño Jesús de Praga (RANCAGUA);52;500,3723404;5,660961545
2;Particular Subvencionado;1160;Instituto Regional de Educación;130;554,3833333;5,711923093
2;Particular Subvencionado;1161;Instituto Sewell;44;460,7794118;5,283863631
2;Particular Subvencionado;1162;Colegio Particular Andrés Bello (RANCAGUA);49;520,5222222;5,340408199
2;Particular Subvencionado;1163;Colegio Particular Bernardo O'Higgins;25;455,6086957;5,551600018
2;Particular Subvencionado;1164;Instituto Manuel de Salas;3;555,8333333;5,476666768
2;Particular Subvencionado;1165;Colegio Particular Instituto San Andrés;48;515,7195122;5,629166673
2;Particular Subvencionado;1166;Colegio Particular Nuestra Señora;57;547,3113208;5,747193002
2;Particular Subvencionado;1167;Colegio Particular Graneros;59;522,5727273;5,482203362
2;Particular Subvencionado;1168;Escuela Agrícola Cristo Obrero;67;436,0833333;5,607014948
2;Particular Subvencionado;1169;Instituto Lautaro de Codegua;18;428,3823529;5,570000013
2;Particular Subvencionado;1170;Colegio Particular Arturo Prat;64;508,7672414;5,673124991
2;Particular Subvencionado;1171;Liceo San José de Requínoa;199;543,2194444;5,63819096
2;Particular Subvencionado;1172;Colegio San Antonio del Baluarte;95;566,7151163;5,745319143
2;Particular Subvencionado;1173;Centro Educacional Asunción;89;514,9047619;5,722134826
2;Particular Subvencionado;1174;Colegio Sagrado Corazón de Jesús (QUINTA DE TILCOCO);81;500,4240506;5,78901232
2;Particular Subvencionado;1175;Colegio El Salvador;111;630,0860215;5,737927918
2;Particular Subvencionado;1176;Colegio Santa Inés;109;580,7626263;5,882935808
2;Particular Subvencionado;1177;Escuela Agrícola San Vicente de Paul;29;428,6333333;5,310344795
2;Particular Subvencionado;1178;Liceo José Gregorio Argomedo;101;524,2087912;5,69000001
2;Particular Subvencionado;1179;San Fernando College;150;601,3787879;5,869866673
2;Particular Subvencionado;1180;Colegio Inmaculada Concepción (SAN FERNANDO) (2455);109;535,9029126;5,467889943
2;Particular Subvencionado;1181;Escuela Agrícola Las Garzas;45;483,9736842;5,623555575
2;Particular Subvencionado;1182;Instituto Regional Federico Errázuriz;164;592,4241379;5,796341469
2;Particular Subvencionado;1183;Liceo María Auxiliadora (SANTA CRUZ);105;579,2760417;5,933523837
2;Particular Subvencionado;1184;Colegio de la Preciosa Sangre;53;546,2346939;6,134150964
2;Particular Subvencionado;1185;Colegio San Ramón Nonato;196;592,6813187;6,08377554
2;Particular Subvencionado;1186;Centro Educacional Mons. Manuel Larraín Errázuriz;45;567,3023256;5,761363636
2;Particular Subvencionado;1187;Colegio Santo Tomás de Curicó;101;563,1808511;5,673267341
2;Particular Subvencionado;1188;Colegio Agrícola Nicolás Moreno Vergara;25;428,15;5,70920002
2;Particular Subvencionado;1189;Colegio Adventista de Molina;102;492,4340659;5,768137263
2;Particular Subvencionado;1190;Liceo Gonzalo Correa Ugarte;31;414,625;5,727096834
2;Particular Subvencionado;1191;Colegio Monseñor Manuel Larraín;65;552,6393443;5,862769259
2;Particular Subvencionado;1192;Colegio Integrado San Pío X Sector Pte.;173;552,9290123;5,852023136
2;Particular Subvencionado;1193;Instituto Andrés Bello;155;529,4566667;5,654064541
2;Particular Subvencionado;1194;Colegio Piaget;40;400,8676471;5,470526356
2;Particular Subvencionado;1195;Liceo Santa Teresita (TALCA);116;540,4220183;5,546810352
2;Particular Subvencionado;1196;Centro Educativo Salesianos Talca;387;505,9856734;5,571085284
2;Particular Subvencionado;1197;Colegio Integrado San Pío X;20;586,5;5,624000025
2;Particular Subvencionado;1198;Colegio San Francisco de Asís (TALCA);22;457,4736842;5,377727248
2;Particular Subvencionado;1199;Colegio Juan Ignacio Molina;177;472,0654762;5,719265536
2;Particular Subvencionado;1200;Colegio Paula Montal;58;505,1666667;5,75
2;Particular Subvencionado;1201;Liceo Técnico Agrícola Maria Auxiliadora;70;429,1836735;5,719857141
2;Particular Subvencionado;1202;Colegio San Alberto Hurtado (CONSTITUCION);117;600,4724771;5,866923067
2;Particular Subvencionado;1203;Liceo María Auxiliadora (LINARES);229;502,3236715;5,802139738
2;Particular Subvencionado;1204;Escuela Agrícola Part. Salesiana Don Bosco;214;493,126943;5,637981233
2;Particular Subvencionado;1205;Liceo Nuestra Señora del Rosario;111;603,3490566;5,651441458
2;Particular Subvencionado;1206;Instituto Linares;143;595,4210526;5,793776225
2;Particular Subvencionado;1207;Colegio La Providencia (LINARES);46;531,1395349;5,752608693
2;Particular Subvencionado;1208;Colegio Amelia Troncoso;113;537,8962264;5,697522142
2;Particular Subvencionado;1209;Colegio San Miguel Arcángel (LINARES);68;518,0483871;5,721470608
2;Particular Subvencionado;1210;Colegio Concepción Linares;71;543,2622951;5,487042266
2;Particular Subvencionado;1211;Instituto Parral;58;495,122807;5,697586224
2;Particular Subvencionado;1212;Colegio San José (PARRAL);124;554,9823009;5,643306486
2;Particular Subvencionado;1213;Colegio Particular Providencia;156;526,5669014;5,688012848
2;Particular Subvencionado;1214;COLEGIO CONCEPCION  DE PARRAL;73;630,8714286;6,101780865
2;Particular Subvencionado;1215;Colegio Polivalente Las Camelias;55;449,606383;5,479636374
2;Particular Subvencionado;1216;Escuela Agrícola Sagrados Corazones;36;385,3823529;5,641944435
2;Particular Subvencionado;1217;Colegio Particular San José (SAN JAVIER);128;540,1798246;5,620234393
2;Particular Subvencionado;1218;Instituto Regional del Maule;105;597,1122449;5,895904768
2;Particular Subvencionado;1219;Liceo Sagrados Corazones;101;499,9120879;5,667920807
2;Particular Subvencionado;1220;Liceo Inmaculada Concepción;87;596,7151899;6,017356314
2;Particular Subvencionado;1221;Colegio de la Purísima Concepción;117;559,6074766;5,733247879
2;Particular Subvencionado;1222;Colegio Seminario Padre Alberto Hurtado;244;589,9910314;5,934814812
2;Particular Subvencionado;1223;Instituto Santa María (CHILLAN);159;597,8047945;5,671761015
2;Particular Subvencionado;1224;Colegio Coyam;63;507,745614;5,642222238
2;Particular Subvencionado;1225;Colegio Darío Salas (CHILLAN);1;504,5;5,579999924
2;Particular Subvencionado;1226;Colegio San Vicente de Paul (CHILLAN);117;580,2809524;5,731623935
2;Particular Subvencionado;1227;Colegio San Buenaventura;63;596,8684211;5,964444478
2;Particular Subvencionado;1228;Colegio Sagrado Corazón de Jesús (CHILLAN);64;500,1525424;5,621406242
2;Particular Subvencionado;1229;Colegio Gabriela Mistral (CHILLAN);19;443,1111111;5,834736849
2;Particular Subvencionado;1230;Colegio Comewealth School;60;484,875;5,427000006
2;Particular Subvencionado;1231;Colegio Chillán;107;553,8031915;5,598971973
2;Particular Subvencionado;1232;Liceo Técnico Profesional San Rafael de Chillán;2;422,75;5,815000057
2;Particular Subvencionado;1233;Instituto Santa María de San Carlos;102;588,3085106;5,9269608
2;Particular Subvencionado;1234;Liceo Polivalente Nuestra Señora de la Merced;100;513,2947368;5,746900001
2;Particular Subvencionado;1235;Colegio Sagrado Corazón de Jesús (SAN CARLOS);178;534,5060976;5,686045208
2;Particular Subvencionado;1236;Colegio Adventista de Chile;277;516,1503906;5,789169692
2;Particular Subvencionado;1237;Colegio Francisco de Asís (PINTO);68;446,2822581;5,841176482
2;Particular Subvencionado;1238;Liceo Politécnico María Ward;33;461,25;5,746363582
2;Particular Subvencionado;1239;Colegio Divina Pastora (YUNGAY);47;552,1666667;5,967872356
2;Particular Subvencionado;1240;Colegio Nuestra Señora del Carmen (PORTEZUELO);15;449,3461538;5,916000048
2;Particular Subvencionado;1241;Liceo Comercial Camilo Henríquez;70;414,0961538;5,65685715
2;Particular Subvencionado;1242;Colegio Particular Marta Brunet;67;450,5725806;5,574328366
2;Particular Subvencionado;1243;Colegio San Rafael Arcángel (LOS ANGELES);276;568,0449219;5,744384066
2;Particular Subvencionado;1244;Colegio Hispanoamericano;73;487,858209;5,498219163
2;Particular Subvencionado;1245;Liceo Particular Carlos Condell;22;398,1785714;5,532727307
2;Particular Subvencionado;1246;Liceo Particular Santa Rita;53;474,4183673;5,338113236
2;Particular Subvencionado;1247;Centro Educación Adventista Los Ángeles;261;490,6666667;5,529846171
2;Particular Subvencionado;1248;Colegio San Manuel (LOS ANGELES);3;426,8333333;6,060000102
2;Particular Subvencionado;1249;Colegio San José (CABRERO);60;528,7368421;5,870500032
2;Particular Subvencionado;1250;Colegio Santa Bárbara;43;476,9358974;5,662325582
2;Particular Subvencionado;1251;Escuela José Miguel Carrera (SAN PEDRO DE LA PAZ);15;381,2777778;5,120666599
2;Particular Subvencionado;1252;Colegio Particular Aurora de Chile;11;409,8571429;5,177272797
2;Particular Subvencionado;1253;Colegio del Sagrado Corazón;154;555,4589041;5,709285733
2;Particular Subvencionado;1254;Colegio Particular Andrés Bello (CHIGUAYANTE);175;525,4754601;5,439085737
2;Particular Subvencionado;1255;Liceo Salesiano Domingo Savio;166;607,2718121;5,970421693
2;Particular Subvencionado;1256;Colegio Marcela Paz (CONCEPCION);64;539,8898305;5,626406245
2;Particular Subvencionado;1257;Colegio Particular Juan Bosco;52;451,1136364;5,688269276
2;Particular Subvencionado;1258;Colegio Santa Sabina;105;581,757732;5,710380972
2;Particular Subvencionado;1259;Colegio Adventista de Concepción (CONCEPCION);147;564,110687;5,918299325
2;Particular Subvencionado;1260;ESCUELA PARTICULAR INSTITUTO  SAN PEDRO;87;545,3875;5,730229909
2;Particular Subvencionado;1261;Colegio La Providencia (CONCEPCION);96;585,4354839;5,870520855
2;Particular Subvencionado;1262;Centro Educacional Integral de Adultos Monseñor Alfredo Silva Santiago;43;440,7162162;5,357619036
2;Particular Subvencionado;1263;Colegio San Ignacio (SAN PEDRO DE LA PAZ);210;596,952381;5,936507182
2;Particular Subvencionado;1264;Colegio María Inmaculada (CONCEPCION);132;591,168;5,754848498
2;Particular Subvencionado;1265;Colegio Santa Eufrasia;111;536,4285714;5,824504522
2;Particular Subvencionado;1266;Colegio Santa Luisa de Concepción;66;599,2416667;5,935303031
2;Particular Subvencionado;1267;Colegio San Patricio (CHIGUAYANTE);25;469,4166667;5,535200024
2;Particular Subvencionado;1268;Liceo San Agustín de Concepción;148;622,9656489;5,942432439
2;Particular Subvencionado;1269;Escuela Particular El Nazareno;17;414,05;5,455882269
2;Particular Subvencionado;1270;Liceo Técnico Profesional Jorge Sánchez Ugarte;152;525,0178571;5,583421055
2;Particular Subvencionado;1271;Colegio Chileno Árabe;36;580,1060606;5,899999989
2;Particular Subvencionado;1272;Liceo La Asunción;311;547,9692833;5,535967751
2;Particular Subvencionado;1273;Colegio Particular Talcahuano;103;516,0257732;5,520388376
2;Particular Subvencionado;1274;Centro Educación Evangélico de Hualpén;162;502,8322368;5,650123458
2;Particular Subvencionado;1275;Colegio Santa Bernardita;62;570,6363636;6,06145162
2;Particular Subvencionado;1276;Colegio Montaner de Hualpén;54;570,73;5,879814837
2;Particular Subvencionado;1277;Colegio El Refugio;61;578,5982143;5,910491842
2;Particular Subvencionado;1278;Colegio Padre Luis Amigo;53;515,37;5,546981137
2;Particular Subvencionado;1279;Escuela Alonso de Ercilla (HUALQUI);5;389,1;5,276000023
2;Particular Subvencionado;1280;Liceo Santa Doris;7;421,8;5,728571415
2;Particular Subvencionado;1281;Escuela Particular San Marcos;25;394,0263158;5,482800026
2;Particular Subvencionado;1282;Liceo San Francisco de Asís;142;525,8308271;5,615845072
2;Particular Subvencionado;1283;Colegio Alonso de Ercilla (CURANILAHUE);71;503,9;5,762957754
2;Particular Subvencionado;1284;Liceo Técnico Profesional San Pablo;3;460,75;5,676666578
2;Particular Subvencionado;1285;Liceo Cristo Redentor;57;432,2788462;5,527719297
2;Particular Subvencionado;1286;Liceo Gabriela Mistral (CAÑETE);169;558,1451613;5,908402375
2;Particular Subvencionado;1287;Colegio Instituto San José;44;560,8947368;5,790000016
2;Particular Subvencionado;1288;COLEGIO SAN FRANCISCO DE ASIS  DE ANGOL;112;554,4705882;5,757232189
2;Particular Subvencionado;1289;Colegio Adventista de Angol;41;499,1428571;5,954390235
2;Particular Subvencionado;1290;Escuela Agrícola El Vergel;15;437,1;5,313333289
2;Particular Subvencionado;1291;Colegio Particular Wolfgang Amadeus Mozart;87;495,2402597;5,519534893
2;Particular Subvencionado;1292;Colegio Instituto Victoria;127;534,4646018;5,768503929
2;Particular Subvencionado;1293;Colegio Santa Cruz de Victoria;114;542,0757576;5,725438641
